0.291840,-1.186539,0.840551,0.066470,-0.048151,0.819797,0.566742,0.035841,-0.079224,-0.032866,0.568831,-0.450659,0.162993,0.117455,0.028181,-0.166473,0.460153,-0.420852,-0.190734,-0.077806,0.060433,0.468000,-0.171563,0.004124,0.060787,1.219776,0.004941,0.092745,0.061783,-0.116338,-0.080587,-0.458672,1.043131,-0.011508,0.103745,0.054780
0.291805,-1.184521,0.841328,0.072779,-0.043896,0.819342,0.566969,0.021898,-0.093761,-0.021298,0.614729,-0.447217,0.168198,0.125483,0.012790,-0.161913,0.465584,-0.427759,-0.188898,-0.075199,0.058470,0.468000,-0.167616,0.003311,0.060221,1.221601,0.004499,0.091885,0.061177,-0.113530,-0.084095,-0.462425,1.046002,-0.011569,0.102750,0.055781
0.291734,-1.182570,0.841759,0.078323,-0.040047,0.819189,0.566737,0.005713,-0.106457,-0.010206,0.662531,-0.441618,0.173537,0.132536,-0.000594,-0.156621,0.471061,-0.436047,-0.186461,-0.073403,0.056735,0.468000,-0.163371,0.002106,0.059530,1.223697,0.004040,0.091142,0.060499,-0.110896,-0.087194,-0.466168,1.049072,-0.011630,0.101844,0.056764
0.291591,-1.180753,0.841498,0.082338,-0.037013,0.819701,0.565632,-0.014957,-0.115472,-0.000070,0.714140,-0.431706,0.179146,0.137639,-0.009963,-0.149869,0.476629,-0.447100,-0.182825,-0.073230,0.055456,0.468000,-0.158528,0.000116,0.058592,1.226332,0.003547,0.090633,0.059675,-0.108612,-0.089476,-0.469889,1.052540,-0.011692,0.101116,0.057711
0.292212,-1.179326,0.841581,0.083571,-0.034693,0.819763,0.565510,-0.041457,-0.119428,0.004311,0.767223,-0.419554,0.182641,0.138384,-0.013426,-0.145022,0.478853,-0.450274,-0.179846,-0.072527,0.055096,0.468000,-0.155750,-0.003888,0.057407,1.230669,0.003027,0.090648,0.058784,-0.109606,-0.089850,-0.472998,1.055872,-0.011717,0.100380,0.058779
0.293214,-1.178094,0.841835,0.083413,-0.032730,0.819603,0.565882,-0.070872,-0.120855,0.005815,0.821044,-0.406281,0.185080,0.136949,-0.013936,-0.141128,0.479405,-0.449509,-0.177196,-0.071559,0.055196,0.468000,-0.154004,-0.008898,0.056098,1.235857,0.002494,0.090926,0.057858,-0.112239,-0.089271,-0.475801,1.059137,-0.011724,0.099639,0.059906
0.294508,-1.177576,0.842457,0.083539,-0.028689,0.820557,0.564699,-0.109084,-0.127593,0.007103,0.882947,-0.389803,0.185679,0.133086,-0.018890,-0.138101,0.479350,-0.450270,-0.175998,-0.068463,0.054402,0.468000,-0.153231,-0.013484,0.054734,1.241612,0.001912,0.091227,0.056917,-0.115872,-0.089206,-0.477517,1.064538,-0.011588,0.099416,0.061617
0.295153,-1.176764,0.842557,0.083941,-0.026162,0.821243,0.563764,-0.150284,-0.136266,0.004945,0.938467,-0.377220,0.187427,0.130653,-0.022524,-0.135993,0.482785,-0.452514,-0.174741,-0.066056,0.055014,0.468000,-0.152892,-0.017981,0.053386,1.246006,0.001324,0.091101,0.055983,-0.118750,-0.090090,-0.479475,1.069610,-0.011472,0.099114,0.063230
0.294497,-1.175360,0.841611,0.084899,-0.026661,0.821418,0.563343,-0.197462,-0.148811,-0.004105,0.981224,-0.372429,0.191475,0.131081,-0.023517,-0.135725,0.493200,-0.457724,-0.173369,-0.065025,0.058437,0.468000,-0.153418,-0.022297,0.052070,1.247675,0.000724,0.090118,0.055064,-0.120116,-0.092872,-0.481918,1.074025,-0.011395,0.098654,0.064646
0.294370,-1.174576,0.840997,0.083882,-0.025400,0.823365,0.560703,-0.241815,-0.160489,-0.015240,1.019324,-0.368484,0.195967,0.126405,-0.024457,-0.136554,0.501092,-0.462115,-0.173266,-0.065295,0.059734,0.468000,-0.153343,-0.025071,0.051142,1.249906,0.000166,0.089419,0.054289,-0.122048,-0.094943,-0.483941,1.076411,-0.011306,0.097590,0.066095
